,TITLE,SENTENCE,WORD_COUNT,IS_STOP_COUNT,POS_TAGS,STRUCTURED_POS,LENGTH_CATEGORY,STOP_CATEGORY,POS_CATEGORY
1896,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"97)“Constructing rich and useful mental representations while studying new information”—referencing Hegland and Andre (1992) (Biemans et al., 2001) Implicit – Operational Multiple-choice prior topic knowledge assessment (Hattan & Alexander, 2021)Mobilization (Peeck et al., 1982); concept mapping (Amadieu et al., 2015)",40,3,"{'VERB': 2, 'ADJ': 8, 'CCONJ': 3, 'NOUN': 10, 'SCONJ': 1, 'PROPN': 15, 'PUNCT': 16, 'NUM': 4}","['VERB', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'SCONJ', 'VERB', 'ADJ', 'ADJ', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Long,Low,Medium
1897,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,85Operational Definitions Twenty of the 54 manuscripts were coded as containing implicit operational definitions of prior knowledge,17,6,"{'PROPN': 3, 'ADP': 3, 'DET': 1, 'NUM': 1, 'NOUN': 3, 'AUX': 1, 'VERB': 2, 'ADJ': 3}","['PROPN', 'PROPN', 'PROPN', 'ADP', 'DET', 'NUM', 'NOUN', 'AUX', 'VERB', 'ADP', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",Medium,High,Low
1898,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"In effect, authors of these 20 articles used researcher-developed measures of prior knowledge to assess participants’ knowl-edge before reading a text or before implementing a knowledge activation tech-nique",28,11,"{'ADP': 5, 'NOUN': 14, 'PUNCT': 5, 'DET': 3, 'NUM': 1, 'VERB': 5, 'ADJ': 1, 'PART': 1, 'CCONJ': 1}","['ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NUM', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'CCONJ', 'ADP', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",Long,High,Low
1899,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"The measures included multiple-choice (Adams, 1982; Wetzels, Kester, & van Merriënboer, 2011) or true/false questions (Hynd & Alvermann, 1986), or tests where the participants needed to apply their prior knowledge when complet-ing a task (Alvermann & Hague, 1989)",38,9,"{'DET': 3, 'NOUN': 9, 'VERB': 3, 'ADJ': 4, 'PUNCT': 16, 'PROPN': 9, 'NUM': 4, 'CCONJ': 5, 'SYM': 1, 'SCONJ': 2, 'PART': 1, 'PRON': 1}","['DET', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'CCONJ', 'ADJ', 'SYM', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'CCONJ', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'SCONJ', 'NOUN', 'PUNCT', 'NOUN', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Long,High,High
1900,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"In all cases, the measures targeted the amount or accuracy of students’ topic or domain-specific knowledge that reflected the content of the texts to be read",26,14,"{'ADP': 3, 'DET': 5, 'NOUN': 10, 'PUNCT': 3, 'VERB': 3, 'CCONJ': 2, 'ADJ': 1, 'PRON': 1, 'PART': 1, 'AUX': 1}","['ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PART', 'AUX', 'VERB']",Long,High,Low
1901,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Prior Knowledge Activation Defined Explicit Definitions Nine of the 54 articles included explicit definitions of prior knowledge activa- tion, which primarily emphasized the process of recalling previously learned knowledge (Table S2 in the online version of the journal)",38,11,"{'ADV': 3, 'PROPN': 5, 'VERB': 5, 'ADP': 5, 'DET': 4, 'NUM': 1, 'NOUN': 10, 'ADJ': 4, 'PUNCT': 3, 'PRON': 1}","['ADV', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'DET', 'NUM', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",Long,High,Low
1902,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"For example, Wetzels, Kester, and van Merriënboer (2011) stated, “If learners activate their prior knowl-edge, this knowledge is brought from long-term memory to working memory” (p",26,8,"{'ADP': 3, 'NOUN': 8, 'PUNCT': 12, 'PROPN': 5, 'CCONJ': 1, 'NUM': 1, 'VERB': 4, 'SCONJ': 1, 'PRON': 1, 'ADJ': 2, 'DET': 1, 'AUX': 1}","['ADP', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'PUNCT', 'PUNCT', 'SCONJ', 'NOUN', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'PUNCT', 'PROPN']",Long,High,Medium
1903,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"16); and Hattan (2020) wrote, “This process of activating background knowledge entails calling forward from memory what one already knows relative to an expe-rience, idea, or topic at hand” (p",30,11,"{'NUM': 2, 'PUNCT': 11, 'CCONJ': 2, 'PROPN': 2, 'VERB': 5, 'DET': 2, 'NOUN': 9, 'ADP': 4, 'ADV': 2, 'PRON': 1, 'ADJ': 2}","['NUM', 'PUNCT', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADP', 'NOUN', 'PRON', 'NOUN', 'ADV', 'VERB', 'ADJ', 'ADP', 'DET', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'PROPN']",Long,High,Low
1904,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,(2012) described activation as more than facilitating students’ recall of content covered in specific readings,15,5,"{'PUNCT': 3, 'NUM': 1, 'VERB': 3, 'NOUN': 5, 'ADP': 4, 'ADJ': 2}","['PUNCT', 'NUM', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'ADJ', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN']",Medium,High,Low
1905,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Rather, these researchers emphasized the importance of integrating new knowledge into long-term memory as part of the knowledge activation process, and also stated that knowledge activation could occur automatically, rather than requiring external guidance",34,15,"{'ADV': 4, 'PUNCT': 4, 'DET': 3, 'NOUN': 12, 'VERB': 5, 'ADP': 5, 'ADJ': 3, 'CCONJ': 1, 'SCONJ': 1, 'AUX': 1}","['ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'SCONJ', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADV', 'PUNCT', 'ADV', 'ADP', 'VERB', 'ADJ', 'NOUN']",Long,High,Medium
1906,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"In contrast, Hattan and Alexander (2020) empha-sized the need for external scaffolding for knowledge activation",15,5,"{'ADP': 3, 'NOUN': 6, 'PUNCT': 4, 'PROPN': 2, 'CCONJ': 1, 'NUM': 1, 'VERB': 1, 'DET': 1, 'ADJ': 1}","['ADP', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN']",Medium,High,Low
1907,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"They argued that, although there are instances when knowledge activation can occur instinc-tively or effortlessly, not all students activate relevant knowledge within the instructional environment or when attempting to comprehend a text",32,16,"{'PRON': 2, 'VERB': 6, 'SCONJ': 4, 'PUNCT': 2, 'NOUN': 7, 'AUX': 1, 'PROPN': 2, 'ADV': 2, 'CCONJ': 2, 'PART': 2, 'DET': 3, 'ADJ': 2, 'ADP': 1}","['PRON', 'VERB', 'SCONJ', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'NOUN', 'SCONJ', 'NOUN', 'NOUN', 'AUX', 'VERB', 'PROPN', 'PROPN', 'ADV', 'CCONJ', 'ADV', 'PUNCT', 'PART', 'DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'SCONJ', 'VERB', 'PART', 'VERB', 'DET', 'NOUN']",Long,High,High
1908,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,Implicit Definitions All 54 articles included an implicit definition of prior knowledge activation that made some mention of the purpose or operationalization of prior knowledge activation (Tables 1 and 2),30,11,"{'PROPN': 3, 'DET': 4, 'NUM': 3, 'NOUN': 9, 'VERB': 2, 'ADJ': 3, 'ADP': 3, 'PRON': 1, 'CCONJ': 2, 'PUNCT': 2}","['PROPN', 'PROPN', 'DET', 'NUM', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'NUM', 'CCONJ', 'NUM', 'PUNCT']",Long,High,Low
1909,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Conceptual Definitions Twenty-three of the manuscripts included implicit-conceptual definitions of prior knowledge activation in their work, which focused on the purpose of knowl- edge activation, rather than the nature of knowledge activation per se",34,16,"{'PROPN': 3, 'PUNCT': 4, 'NUM': 1, 'ADP': 8, 'DET': 3, 'NOUN': 11, 'VERB': 2, 'ADJ': 4, 'PRON': 2, 'ADV': 1, 'X': 1}","['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'ADP', 'DET', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'X']",Long,High,Low
1910,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"For exam-ple, several researchers stated that knowledge activation supports meaning making and knowledge construction (Andreassen & Bråten, 2011; Biemans et al., 2001)",22,4,"{'ADP': 1, 'NOUN': 8, 'PUNCT': 7, 'ADJ': 1, 'VERB': 3, 'SCONJ': 1, 'CCONJ': 2, 'PROPN': 6, 'NUM': 2}","['ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'SCONJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Long,High,Medium
1911,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Others noted that it anchors new learning (Azevedo et al., 2007), signals the rel-evant or important parts of the text (Bråten et al., 2017), and is a prerequisite for knowledge integration (Beker et al., 2016)",35,11,"{'NOUN': 8, 'VERB': 3, 'SCONJ': 1, 'PRON': 1, 'ADJ': 3, 'PUNCT': 12, 'PROPN': 12, 'NUM': 3, 'DET': 3, 'CCONJ': 2, 'ADP': 2, 'AUX': 1}","['NOUN', 'VERB', 'SCONJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'CCONJ', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Long,High,Medium
1912,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,Additional conceptual definitions indicated that knowledge activation is something that occurs before reading,13,5,"{'ADJ': 2, 'NOUN': 3, 'VERB': 3, 'SCONJ': 1, 'AUX': 1, 'PRON': 2, 'ADP': 1}","['ADJ', 'ADJ', 'NOUN', 'VERB', 'SCONJ', 'NOUN', 'NOUN', 'AUX', 'PRON', 'PRON', 'VERB', 'ADP', 'VERB']",Medium,High,Medium
1913,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"(2017) said that prior knowledge activation can help pique students’ interest prior to engaging with the text, and Lupo et al",21,6,"{'PUNCT': 4, 'NUM': 1, 'VERB': 3, 'SCONJ': 1, 'ADJ': 1, 'NOUN': 7, 'AUX': 1, 'ADV': 1, 'ADP': 2, 'DET': 1, 'CCONJ': 1, 'PROPN': 2}","['PUNCT', 'NUM', 'PUNCT', 'VERB', 'SCONJ', 'ADJ', 'NOUN', 'NOUN', 'AUX', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'ADV', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'NOUN', 'PROPN']",Long,High,Medium
1914,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,Referential Definitions Implicit referential definitions of prior knowledge activation occurred in 15 of the included articles and typically referred to specific learning theories,23,6,"{'ADJ': 4, 'PROPN': 1, 'VERB': 4, 'NOUN': 6, 'ADP': 4, 'NUM': 1, 'DET': 1, 'CCONJ': 1, 'ADV': 1}","['ADJ', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NUM', 'ADP', 'DET', 'VERB', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN']",Long,High,Low
1915,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"For exam- ple, Biemans et al., (2001) referred to constructivist learning theories when defin-ing prior knowledge activation as “constructing rich and useful mental representations while studying new information” (p",29,6,"{'ADP': 3, 'ADJ': 6, 'NOUN': 9, 'PUNCT': 8, 'PROPN': 4, 'NUM': 1, 'VERB': 4, 'SCONJ': 2, 'ADV': 1, 'CCONJ': 1}","['ADP', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'SCONJ', 'ADV', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PUNCT', 'VERB', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'SCONJ', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'NOUN']",Long,High,High
1916,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Additionally, Alvarez (1993) referenced Ausubel’s subsumption theory, whereas Peeck et al., (1982) quoted Mayer (1979) in describing assimilation theory",19,3,"{'ADV': 1, 'PUNCT': 9, 'PROPN': 7, 'NUM': 3, 'VERB': 3, 'PART': 1, 'NOUN': 4, 'SCONJ': 1, 'ADP': 1}","['ADV', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'PROPN', 'PART', 'NOUN', 'NOUN', 'PUNCT', 'SCONJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'ADP', 'VERB', 'NOUN', 'NOUN']",Medium,High,Medium
1917,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Operational Definitions In contrast to conceptual and referential definitions, implicit operational defi- nitions of prior knowledge activation described specific techniques, such as mobi- lization or concept mapping",27,7,"{'ADJ': 10, 'PROPN': 1, 'ADP': 4, 'NOUN': 9, 'CCONJ': 2, 'PUNCT': 2, 'VERB': 1}","['ADJ', 'PROPN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",Long,High,Low
1918,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,These definitions described assisting students in making connections between their existing knowledge and a learning task,16,6,"{'DET': 2, 'NOUN': 6, 'VERB': 4, 'ADP': 2, 'PRON': 1, 'CCONJ': 1}","['DET', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'PRON', 'VERB', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN']",Medium,High,Low
1919,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Since the inclusion of a prior knowledge activation technique was required to be part of this systematic literature review, all 54 articles used a technique meant to facilitate prior knowledge activation and, as such, contained an operational definition",38,18,"{'SCONJ': 1, 'DET': 6, 'NOUN': 12, 'ADP': 3, 'ADJ': 5, 'AUX': 2, 'VERB': 5, 'PART': 2, 'PUNCT': 3, 'NUM': 1, 'CCONJ': 1}","['SCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'VERB', 'PART', 'AUX', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'DET', 'NUM', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'PUNCT', 'ADP', 'ADJ', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN']",Long,High,Medium
1920,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"In many cases, the description of the activation technique was the only information that researchers provided about their definition of knowledge activation",22,12,"{'ADP': 4, 'ADJ': 2, 'NOUN': 9, 'PUNCT': 1, 'DET': 3, 'AUX': 1, 'PRON': 2, 'VERB': 1}","['ADP', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'PRON', 'NOUN', 'VERB', 'ADP', 'PRON', 'NOUN', 'ADP', 'NOUN', 'NOUN']",Long,High,Low
1921,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"What Knowledge Activation Techniques Have Been Empirically Studied, and What Are Their Key Characteristics",14,7,"{'PRON': 3, 'PROPN': 3, 'AUX': 3, 'ADV': 1, 'VERB': 1, 'PUNCT': 1, 'CCONJ': 1, 'ADJ': 1, 'NOUN': 1}","['PRON', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'AUX', 'ADV', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'PRON', 'ADJ', 'NOUN']",Medium,High,Low
1922,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"The second research question addressed the various types of knowledge acti- vation techniques examined in the literature, as well as the characteristics of those techniques",25,12,"{'DET': 5, 'ADJ': 2, 'NOUN': 10, 'VERB': 2, 'ADP': 4, 'PUNCT': 1, 'ADV': 2}","['DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']",Long,High,Low
1923,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Table S3 in the online version of the journal provides a summary of the techniques that were studied, including domain, participants’ grade levels, when the techniques were implemented, and if prior knowledge was activated individually or in pairs or groups",40,18,"{'NOUN': 14, 'ADP': 4, 'DET': 5, 'ADJ': 2, 'VERB': 5, 'PRON': 1, 'AUX': 3, 'PUNCT': 5, 'SCONJ': 2, 'CCONJ': 3, 'ADV': 1}","['NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'SCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'CCONJ', 'SCONJ', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADV', 'CCONJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN']",Long,High,High
1924,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Across the 54 articles and 68 studies (14 articles included 2 studies), 88 prior knowledge activation techniques were investigated",19,4,"{'ADP': 1, 'DET': 1, 'NUM': 5, 'NOUN': 7, 'CCONJ': 1, 'PUNCT': 3, 'VERB': 2, 'ADJ': 1, 'AUX': 1}","['ADP', 'DET', 'NUM', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'VERB', 'NUM', 'NOUN', 'PUNCT', 'PUNCT', 'NUM', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'VERB']",Medium,High,Low
1925,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"However, some studies included multiple domains (e.g., science and social stud-ies; Lupo et al., 2019) or students from more than one grade level (e.g., upper elementary and middle school; Risko & Alvarez, 1986)",33,9,"{'ADV': 3, 'PUNCT': 12, 'DET': 1, 'NOUN': 9, 'VERB': 1, 'ADJ': 6, 'CCONJ': 4, 'PROPN': 6, 'NUM': 3, 'ADP': 2}","['ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'ADP', 'NUM', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'PUNCT', 'ADJ', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT']",Long,High,Low
1926,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Of those 88 techniques, 30 unique knowledge activation techniques were identified (Table S4 in the online version of the journal)",20,7,"{'ADP': 3, 'DET': 3, 'NUM': 2, 'NOUN': 6, 'PUNCT': 3, 'ADJ': 2, 'AUX': 1, 'VERB': 1, 'PROPN': 2}","['ADP', 'DET', 'NUM', 'NOUN', 'PUNCT', 'NUM', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'PROPN', 'PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",Long,High,Low
1927,Leveraging What Students Know to Make Sense of Texts- What the Research Says About Prior Knowledge Activation,"Many of these studies examined knowledge activation in a lab setting with undergraduate students, rather than in K–12 classrooms",19,9,"{'ADJ': 2, 'ADP': 5, 'DET': 2, 'NOUN': 7, 'VERB': 2, 'PUNCT': 1, 'ADV': 1}","['ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'ADP', 'NOUN', 'NOUN']",Medium,High,Low
